method_name,image_name,pcc_clean,psnr_clean,noise_model,circuit_depth,circuit_size,cnot_count,n_qubits,n_shots,pcc_noised_0.01,psnr_noised_0.01,pcc_noised_0.1,psnr_noised_0.1,pcc_noised_0.2,psnr_noised_0.2,pcc_noised_0.5,psnr_noised_0.5,pcc_noised_0.9,psnr_noised_0.9,pcc_noised_1.0,psnr_noised_1.0
frqi,image_020_8x8_,0.9559256962833738,28.709172303642482,depolarizing_1q,3,9,7717,7,1024,0.9693031079903229,29.053499807228423,0.9375214307723595,28.024227039497625,0.8795059038896748,28.221313470552452,0.8294090331271688,27.936395098482972,0.24110670616763558,28.798462321531023,-0.047248375680758924,27.66780341214941
frqi,image_021_8x8_,0.9734501015313034,29.209857581774298,depolarizing_1q,3,9,7717,7,1024,0.9733604861116367,28.856618738904587,0.9381912921385576,28.970378708820675,0.9220753599090242,28.244935369109765,0.8078665559838685,28.10037413162376,0.36903123883039735,28.526987822142665,0.018666826517888514,28.3109196371063
frqi,image_022_8x8_,0.9697904743860924,29.15367381219253,depolarizing_1q,3,9,7717,7,1024,0.9582147166505716,28.92940722741022,0.9351073867587625,29.687585399734306,0.9154867714573282,28.250512185053008,0.7411190196725338,27.835697633593718,0.3207310683875945,28.30102842940358,-0.06705504464725255,28.713826290320075
frqi,image_023_8x8_,0.9542629058989797,28.349997522857137,depolarizing_1q,3,9,7717,7,1024,0.9624169274950187,28.70529778753303,0.9211341048862801,27.625918512402624,0.9146556846581321,28.71227440721654,0.8110418559036796,27.492663347300557,0.24531556601200705,27.705171529561138,0.26575123113954074,28.295386408708758
ifrqi,image_000_2x2_,1.0,inf,depolarizing_1q,3,8,1525,6,1024,1.0,inf,1.0,inf,1.0,inf,0.9999552706691092,45.12050365203929,0.9998865861200579,42.11020369539948,0.9999571693263404,44.15140352195873
ifrqi,image_001_2x2_,1.0,inf,depolarizing_1q,3,8,1793,6,1024,1.0,inf,1.0,inf,1.0,inf,0.9999837882335791,48.1308036086791,0.9999803924497781,45.12050365203929,0.9999766763213558,49.3801909747621
ifrqi,image_002_2x2_,0.9999999999999998,inf,depolarizing_1q,3,8,1794,6,1024,0.9999999999999998,inf,0.9999999999999998,inf,0.9999999999999998,inf,0.9999760344716677,48.1308036086791,0.99990206950973,43.35959106148248,0.99990206950973,43.35959106148248
ifrqi,image_003_2x2_,1.0,inf,depolarizing_1q,3,8,1524,6,1024,1.0,inf,1.0,inf,1.0,inf,0.9999283338997269,45.12050365203929,0.9999787101456493,42.11020369539948,0.999971880035036,44.15140352195873
ifrqi,image_004_2x2_,0.9999999999999998,inf,depolarizing_1q,3,8,1793,6,1024,0.9999999999999998,inf,0.9999999999999998,inf,0.9999999999999998,inf,0.9999999999999998,inf,0.9999415618842475,43.35959106148248,0.9999787461927647,46.369891018122296
ifrqi,image_005_2x2_,1.0,inf,depolarizing_1q,3,8,1473,6,1024,1.0,inf,1.0,inf,1.0,inf,0.9999062492981841,45.12050365203929,0.999917444734812,43.01196999889036,0.9999832695554435,49.3801909747621
ifrqi,image_006_2x2_,1.0,inf,depolarizing_1q,3,8,1473,6,1024,1.0,inf,1.0,inf,1.0,inf,1.0,inf,0.9999737546321495,43.01196999889036,0.9999737546321495,43.01196999889036
ifrqi,image_007_2x2_,1.0,inf,depolarizing_1q,3,8,1462,6,1024,1.0,inf,1.0,inf,1.0,inf,0.999834070394988,41.84691430817598,0.999901492766327,42.11020369539948,0.9999487923293082,45.70042312181616
ifrqi,image_008_4x4_,0.9948652867140894,30.05207228864578,depolarizing_1q,3,10,30290,8,1024,0.9088685484128303,17.764514655057493,0.9997055162596844,42.11020369539948,0.9996681162317425,42.042869868809795,0.9858960152186093,25.934630935415058,0.7966403774112927,13.842675113041912,0.8951513043339022,16.512820213474917
ifrqi,image_009_4x4_,1.0,inf,depolarizing_1q,3,10,31031,8,1024,0.9944258149627233,29.086353197910007,1.0,inf,0.9302340126532557,18.01087246208653,0.9999489629980366,49.3801909747621,0.9290936221138301,17.9911144066299,0.9998481605075062,44.857214264815795
ifrqi,image_010_4x4_,0.9569908795836028,20.170266604653705,depolarizing_1q,3,10,29447,8,1024,1.0,inf,1.0,inf,0.9983312168878227,33.65922329525691,0.8796487417145149,15.015251555213009,0.999939606830591,47.619278384205295,0.8551743946310794,15.300053861324388
ifrqi,image_011_4x4_,0.9234997860191395,17.764514655057493,depolarizing_1q,3,10,31031,8,1024,1.0,inf,0.963547207081735,21.28234999223498,0.9904902744644023,27.058703912200418,0.9998695711239931,46.369891018122296,0.7416632509578172,13.048705889906842,0.90709015777717,17.14242024759209
ifrqi,image_012_4x4_,0.8320936195574127,14.234713448159244,depolarizing_1q,3,10,30289,8,1024,0.9402209017559571,17.764514655057493,1.0,inf,0.9960297968456673,30.069003868840234,0.9871402198680679,25.186141347063177,0.9960429850032799,29.758076583656102,0.9998708832704464,45.258386496895625
ifrqi,image_013_4x4_,0.9999999999999998,inf,depolarizing_1q,3,10,31031,8,1024,0.9584978844339451,20.526578774446982,0.994916763305757,29.29064254823284,0.999742064238355,42.11020369539948,0.8790474067434795,16.086890289486107,0.999911847947778,45.258386496895625,0.8687417207261732,15.610165700947057
ifrqi,image_014_4x4_,0.9380663712085249,17.744353657717387,depolarizing_1q,3,10,30997,8,1024,0.8667564066511041,14.883350420842667,0.9780365896099262,22.816014438256552,0.9277007261149142,17.138962660849053,0.9999608890668947,49.03256991216998,0.9997629957577306,42.17859794070254,0.8715684113647613,14.914172156127908
ifrqi,image_015_4x4_,0.9999853575660951,54.15140352195873,depolarizing_1q,3,10,31031,8,1024,0.9249373425706913,17.515336440713526,0.9368015142486668,17.764514655057493,1.0,inf,0.9999433644770536,48.71072307845597,0.99871060423449,34.56098959874779,0.8456468701276683,14.503152343124839
ifrqi,image_016_8x8_,0.6712250916480629,11.584286180883725,depolarizing_1q,3,12,500724,10,1024,0.7674151687996625,12.57575930454012,0.6825869284925878,11.448823334881968,0.7006879748449734,12.27991690586417,0.7490266618089181,12.075295445080352,0.6543803232212813,11.79776059222409,0.6037099584514127,10.998891809061963
